id,name,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,statuses_count,utc_offset,time_zone,verified,geo_enabled,lang,profile_image_url,profile_background_image_url,profile_background_color,profile_link_color
305216911,Bobby L. Rush,RepBobbyRush,D.C./Chicago & SW Suburbs,The official twitter account of Rep. Bobby L. Rush.  For official policy please see http://t.co/biKpeeMhCz.  RT does NOT constitute an endorsement.,http://t.co/fZruAAdEJY,5482,163,447,2011-05-25 20:59:25,0,644,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/378800000172084485/f1498b4c9a4df5a036d108993be4bf4b_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
161791703,Rep. Bobby Scott,repbobbyscott,"Newport News, VA","Proudly representing Virginia's 3rd Congressional District. Ranking Member, Committee on Education and the Workforce @edworkforcedems.",http://t.co/SSZ5Gt8nDN,10399,1872,649,2010-07-01 19:57:00,213,1870,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/595211873726767104/EdWA2GKH_normal.jpg,http://pbs.twimg.com/profile_background_images/502908935204917248/fy4tJ6Gh.jpeg,244055,575757
234822928,Rep. Bob Gibbs,RepBobGibbs,US Congress,"R-OH; Chairman, T&I Subcommittee on Water Resources and Environment; Agriculture Comm; http://t.co/sXrcqLkW2r",http://t.co/VzILXQbxjn,8822,2791,602,2011-01-06 17:17:21,25,2016,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/1212121201/Gibbs_Official_Portrait_flag_twitter_normal.jpg,http://pbs.twimg.com/profile_background_images/855695774/6a1ec4beae93c4289f67ce4fa6a0a964.jpeg,470C0F,0B14BD
558769636,Suzanne Bonamici,RepBonamici,"",Honored to represent Oregon's First Congressional District.,http://t.co/4mNk46JctA,5027,896,411,2012-04-20 16:30:32,0,884,-25200,Pacific Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/378800000084043080/816f970a918a5d6fe798f5451dd249d7_normal.jpeg,http://pbs.twimg.com/profile_background_images/807131658/03fe990b1ae5e82cbae51757c2c22626.jpeg,325B9D,0084B4
2964877294,Rep. Mike Bost,RepBost,IL-12 Congressional District ,"",http://t.co/4tXoH8E0H2,929,43,67,2015-01-06 19:55:08,3,272,,,false,true,en,http://pbs.twimg.com/profile_images/553681697867575296/TbRJrmrc_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
249339682,Charles Boustany,RepBoustany,"Washington, DC/South Louisiana",South Louisiana's voice on Capitol Hill. Trade. Energy. Taxes. Vets. #LA03 @WaysandMeansGOP,http://t.co/FYFJi5Do0W,6149,575,434,2011-02-08 21:15:08,5,895,-10800,Atlantic Time (Canada),true,false,en,http://pbs.twimg.com/profile_images/378800000227779259/ee5af5fc97a925239319d0db6e059018_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
2964351843,Brad Ashford,RepBradAshford,"",Proudly Representing Nebraska's 2nd Congressional District,http://t.co/tWZvDFBJ0G,1823,497,87,2015-01-06 15:51:29,215,567,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/598850679826874370/HgSu5HRO_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
518644221,Brad Wenstrup,RepBradWenstrup,"","US Representative for the people of Ohio's 2nd District, Physician, Army Reservist, Dad, Lifelong Ohioan",http://t.co/iBzLgVUTrS,3966,926,270,2012-03-08 16:25:14,451,3009,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/378800000172004781/b7b9dc516fbf3a3a1f5bbfff3ae9aa51_normal.png,http://abs.twimg.com/images/themes/theme15/bg.png,B30000,B30000
148453195,Bob Brady,RepBrady,Philly - Delco - DC,Proudly representing Pennsylvania's 1st District in House of Representatives.  Born & Raised in Philadelphia.  Fighting for Equality and Democracy.,http://t.co/UXBZB1hRh5,7056,686,597,2010-05-26 18:53:52,7,556,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/933274859/New_Image_normal.JPG,http://pbs.twimg.com/profile_background_images/344918034408607175/4c500e597e2384db187aaced721b1a63.jpeg,C0DEED,0084B4
231108733,US Rep Brendan Boyle,RepBrendanBoyle,Montco & Philadelphia,U.S. Congressman (D-PA-13),http://t.co/m0D89LTeDt,2302,450,150,2010-12-27 16:31:09,269,1882,-10800,Atlantic Time (Canada),true,true,en,http://pbs.twimg.com/profile_images/593395216679178241/XYOETgPu_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
2929491549,Brian Babin,RepBrianBabin,"","Husband, father of 5, grandfather of 12, veteran, dentist, former mayor, and proud Texan serving the people of Texas' 36th District in the U.S. Congress.",http://t.co/pCIBLYLTCN,1362,389,100,2014-12-18 13:28:53,64,365,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/558035287444430848/jDt7bcmR_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
33576489,Brian Higgins,RepBrianHiggins,"WNY and Washington, DC",Official account for the Office of Congressman Brian Higgins (NY-26) representing portions of Erie and Niagara counties. http://t.co/UXbxkBzmNe,http://t.co/heWa4g95dy,13632,2478,732,2009-04-20 16:47:06,0,7871,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/523096705030320129/55nJtODk_normal.jpeg,http://pbs.twimg.com/profile_background_images/139968021/twitter4-bg.jpg,0B868C,0084B4
2973870195,Buddy Carter,RepBuddyCarter,"",Proudly serving Georgia's 1st Congressional District,https://t.co/zGq0mX8dEy,1098,171,63,2015-01-12 00:33:43,16,263,,,true,false,en,http://pbs.twimg.com/profile_images/554437784912400384/N6PPUUz2_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
2968451607,Bonnie WatsonColeman,RepBWColeman,New Jersey ,Proudly representing New Jersey's 12th Congressional District. RT's are not endorsements.,https://t.co/V4nIqMM1ZP,1082,274,72,2015-01-08 20:18:16,73,563,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/615544141670424576/jswKg4uB_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,000000,3B94D9
2253968388,Rep. Bradley Byrne,RepByrne,Southwest Alabama,I am proud to represent Alabama's First Congressional District in the U.S. House of Representatives.,http://t.co/u2pktSOk1E,4814,2436,234,2013-12-19 19:42:18,188,4206,-10800,Atlantic Time (Canada),true,false,en,http://pbs.twimg.com/profile_images/486875573621243904/k9gOpg-E_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000164718229/vpmANG24.jpeg,020A63,FA0505
1222257180,Rep. Tony Cárdenas,RepCardenas,"San Fernando Valley, CA",I am proud to serve the San Fernando Valley in Congress. Follows or RT's do NOT indicate endorsement.,http://t.co/ufY7ZnH47U,4388,1120,302,2013-02-26 16:12:35,16,4206,,,true,false,en,http://pbs.twimg.com/profile_images/523103840891990017/DB1xCC39_normal.jpeg,http://pbs.twimg.com/profile_background_images/558376856341073921/f4I7EKMO.jpeg,C0DEED,0084B4
776664410,Matt Cartwright,RepCartwright,"Moosic, PA","Proudly representing Pennsylvania's 17th Congressional District. For more information, please use my official website: http://t.co/hAzCwXG9",http://t.co/8OVHEJc0,3919,1572,289,2012-08-23 20:05:56,2,1766,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/426102071914287104/8hutNByi_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
1092979962,Rep. Cheri Bustos,RepCheri,"Washington, DC & Illinois","Official Twitter account of Rep. Cheri Bustos, representing the great people of the 17th District of Illinois in the U.S. House of Representatives",http://t.co/JZbT6dxm,8501,9909,417,2013-01-15 19:15:03,11,1161,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/3113740360/e2a168ae685f948d3bbad28fe68414b1_normal.jpeg,http://pbs.twimg.com/profile_background_images/764822215/65ca306cfe68909a698ce74ab0a82a45.png,EDECE9,7F06A6
1058256326,Rep. Chris Collins,RepChrisCollins,"",Proud to represent New York’s 27th Congressional District.  Focused on less spending in Washington and more jobs in America. Member of @HouseCommerce,http://t.co/DyQsoHnavE,3431,271,282,2013-01-03 16:55:01,14,2326,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/621321986224971776/TuwHi18w_normal.jpg,http://pbs.twimg.com/profile_background_images/378800000124266347/905762f07eabb2ada7b0162729bb2686.jpeg,C0DEED,0084B4
234937222,Chris Gibson,RepChrisGibson,"Kinderhook, NY","Congressman for New York's 19th Congressional District, Army Veteran, Member of the House Agriculture and Armed Services Committees",http://t.co/aBSHGM8nMB,7943,201,564,2011-01-06 23:23:12,15,1352,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/3110292088/11d68f75b310cd26c4b84ec750503acd_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
1289319271,Rep. Chris Smith,RepChrisSmith,"","Proud to represent the 4th Congressional District of New Jersey

https://t.co/dYj7YzIRtq",http://t.co/a3ZJUqfRSg,3466,75,263,2013-03-22 18:03:53,3,422,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/3414980130/0fcca9866d108c3847f5b69b896e255c_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000121746697/54268673dc4bcac7aa8a8a1a4aaacbad.jpeg,C0DEED,0084B4
1072008757,Rep. Chris Stewart,RepChrisStewart,Utah and DC,"Utah's 2nd District Congressman. Former Air Force B-1 pilot, author, House Intelligence & Appropriations Committees. Visit http://t.co/GUW6weAva6",http://stewart.house.gov,3591,699,296,2013-01-08 21:08:19,162,1433,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/378800000828740520/3a6960ab5bb904c7a6e73e6099e2b2ef_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000120181275/a934679ed5f8fc4928ee97b478e6af48.png,BE1E2D,1B75BB
235190657,Chuck Fleischmann,RepChuck,"Washington, D.C./TN-03",My official House office Twitter account. I work for the people of TN-03.,http://t.co/BanS9JzDxx,6430,624,515,2011-01-07 15:46:29,0,1375,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/598906636695048192/qph6Qq5o_normal.png,http://pbs.twimg.com/profile_background_images/598904554151747584/6L6WvnIJ.png,C0DEED,0084B4
462143773,Rep David Cicilline,RepCicilline,Pawtucket/Washington,Tweets from the press office of Congressman David N. Cicilline (D-RI).,http://t.co/5byxxaWs0v,2890,1163,167,2012-01-12 16:26:40,35,811,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/593438680951435265/WAndbixp_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
163570705,Rep. Emanuel Cleaver,repcleaver,"","This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.",http://t.co/3wEzD4GSmf,14644,761,731,2010-07-06 19:14:47,10,2751,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/378800000443568709/7475415f02320d718d83f419ec3517d8_normal.jpeg,http://pbs.twimg.com/profile_background_images/448108866744508416/y-fsAYZC.jpeg,C0DEED,0084B4
162069635,Steve Cohen,RepCohen,"Memphis, TN and Washington, DC",Congress TN-9 Memphis. Committees: Judiciary&Transport; Supporter of civil rights/liberties/women&minority issues/animal welfare. Father of TN Educ Lottery: Dem,http://t.co/uhNtROa3Ll,13017,431,760,2010-07-02 15:10:21,1131,3755,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/2868005705/2ad4089661866edbab4f8097df4a2b8b_normal.jpeg,http://pbs.twimg.com/profile_background_images/124707257/backgroundtwitter2.jpg,002436,0084B4
2933760046,Barbara Comstock,RepComstock,Virginia's 10th CD,Honored To Represent Virginia’s 10th Congressional District. Attorney • Legislator • Mom,https://t.co/zwcWKMBIGJ,1697,525,90,2014-12-20 15:03:37,45,505,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/570247519695667200/aBcZjKPe_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
292935209,Corrine Brown,RepCorrineBrown,Jacksonville,"I have served in the U.S. House of Representatives since 1992. My district includes Jacksonville, Gainesville and Orlando.",http://t.co/5S1qvqSpp2,7781,262,570,2011-05-04 13:48:56,78,1077,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/1338701114/CB_Icon_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
210926192,Rep. Henry Cuellar,RepCuellar,"Laredo, Texas / Washington DC",Serving the 28th District of Texas in U.S. House of Representatives,http://t.co/rZ3u1gyJo5,9916,1912,585,2010-11-01 20:20:17,217,3299,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/466232641037930496/u-Oi9Vih_normal.jpeg,http://pbs.twimg.com/profile_background_images/168291887/xe85816cd38eb3a0e4075321d6507671.jpg,C0DEED,0084B4
787373558,Elijah E. Cummings,RepCummings,"Baltimore, MD","U.S. Representative from Maryland's 7th District, dedicated to serving and empowering the people I’m sworn to represent. RT's and Follows are not endorsements.",http://t.co/mKxxp6s7Jx,12394,1534,615,2012-08-28 16:37:01,41,2978,-10800,Atlantic Time (Canada),true,true,en,http://pbs.twimg.com/profile_images/512259394520637440/iqJCC7YI_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000101030949/150220b407fb9cf594e49995194ec160.jpeg,17294D,C7251A
2853309155,Rep. Carlos Curbelo ,RepCurbelo,"","Representing Florida's 26th Congressional District, Husband, Dad, Catholic, Son of Cuban exiles, GOP, UM gradx2, Belen Jesuit",https://t.co/2GWJaJ2q7U,3146,158,118,2014-10-31 14:01:43,498,493,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/585513565362200577/AuQSSbgD_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
2730150631,Rep. Curt Clawson,RepCurtClawson,"Bonita Springs, FL",Member of Congress (FL-19),https://t.co/f7wKPZ5rGI,1626,75,137,2014-08-13 19:15:51,9,585,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/499641881471365120/76_IJoeB_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
1045110018,Rep. Dan Kildee,RepDanKildee,"Michigan and Washington, D.C.","Honored to represent Michigan's Fifth Congressional District. Born and raised in Flint. Proud husband, father and grandfather.",http://t.co/0rIZMRJQSp,16959,15350,507,2012-12-29 15:05:47,14,1942,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/618451037272174593/JhVLymBj_normal.jpg,http://pbs.twimg.com/profile_background_images/752687162/4e627bfe8183198fa260eab197b1b821.jpeg,C0DEED,0084B4
789244177,Rep. Danny Davis,RepDannyDavis,"Chicago, IL","US House Representative for Illinois' 7th Congressional District.
Serving on the Committee on Ways and Means.
Following/retweeting does not equal endorsement.",http://t.co/VbCPNOUYF0,1663,324,139,2012-08-29 12:31:09,9,394,-18000,Central Time (US & Canada),false,true,en,http://pbs.twimg.com/profile_images/3401719858/fcb6d46529b4a43ccc07c296062ddb19_normal.jpeg,http://pbs.twimg.com/profile_background_images/618070711224139776/6AA4A4VD.jpg,C0DEED,0084B4
2560169238,Dave Brat,RepDaveBrat,"",Congressman Dave Brat represents the Seventh Congressional District of Virginia #VA07,http://t.co/aqYZqDdo1m,1219,118,64,2014-06-11 00:22:04,0,332,-14400,Eastern Time (US & Canada),false,false,en,http://pbs.twimg.com/profile_images/556902106745950208/258Pt5y5_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,000000,990000
976969338,Dave Joyce,RepDaveJoyce," Washington, DC","Father, husband, and former prosecutor proudly representing #OH14",http://t.co/w7lVGg29p2,3882,2206,260,2012-11-28 21:12:14,13,2128,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/471370204589469696/jzOCXHSW_normal.jpeg,http://pbs.twimg.com/profile_background_images/826352899/2442ee127585d3e5ee5f1eb72cc6ae3b.jpeg,C0DEED,0084B4
2869746172,Rep. Dave Trott,repdavetrott,"","U.S. Representative for Michigan's 11th Congressional District.
A Leader Southeast Michigan Can Rely On",http://t.co/IbwtalQDVL,1100,39,80,2014-11-09 22:42:17,0,103,-14400,Eastern Time (US & Canada),false,false,en,http://pbs.twimg.com/profile_images/552471585265692672/Ib8ljnzK_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
229197216,Rep David Schweikert,RepDavid,Arizona,Avid hiker and coffee enthusiast who is proud to represent Arizona's 6th Congressional District in the U.S. House of Representatives.,http://t.co/bsAbCTNMdl,11130,1966,766,2010-12-21 19:48:02,380,3178,-18000,Central Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/601751848433766403/tEhfKUfl_normal.jpg,http://pbs.twimg.com/profile_background_images/481562873575915520/-5JF2HhA.jpeg,D5D2BF,AA1200
155669457,David E. Price,RepDavidEPrice,"","I represent NC's 4th Congressional District in Congress, which includes parts of Alamance, Orange, Durham, Wake, Harnett, Chatham & Cumberland counties.",http://t.co/zg9J7gtFZ7,7846,2371,490,2010-06-14 19:44:06,0,2100,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/990224608/David_Price_normal.jpg,http://pbs.twimg.com/profile_background_images/424345580/twitter.jpg,C0DEED,0084B4
834069080,David Rouzer,RepDavidRouzer,"",Congressman from North Carolina's 7th Congressional district,,1215,343,77,2012-09-19 20:23:15,19,106,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/552499650142273536/EKez3vEv_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
168673083,David Scott,repdavidscott,Georgia,"Representing Georgia's 13th Congressional District including Cobb, Douglas, Fayette, Fulton, Clayton, and Henry Counties.",http://t.co/86ovd85h30,7899,1242,500,2010-07-20 14:10:32,1462,1943,-10800,Atlantic Time (Canada),true,false,en,http://pbs.twimg.com/profile_images/573169044091613185/bLPRS9I9_normal.jpeg,http://pbs.twimg.com/profile_background_images/573166688906059776/Fp6ZFRFp.jpeg,3B94D9,89C9FA
1128514404,Rep. David Valadao,RepDavidValadao,"Hanford, California",Proudly Representing California's 21st Congressional District.,http://t.co/qjFJoAGl,3508,237,284,2013-01-28 16:19:14,41,503,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/3192935994/9bb205b6df88e6f86ca2ddf3f7ae04cb_normal.jpeg,http://pbs.twimg.com/profile_background_images/576494958355476480/2E-Zo9ok.jpeg,131516,009999
314205957,David Young (IA-3),RepDavidYoung,#IA03,"Official account of U.S. Congressman David Young, proudly representing the people of Iowa's 3rd District",http://t.co/vrYdw3pvSS,2151,792,91,2011-06-09 21:48:45,67,958,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/601351700960681984/vtK6KHeo_normal.jpg,http://pbs.twimg.com/profile_background_images/553253815797825536/dnefluSF.jpeg,022330,0084B4
2970279814,Rep. Debbie Dingell,RepDebDingell,"Washington, DC","Proudly serving the people of Michigan's 12th Congressional District.
http://t.co/e7qwdRk0zg
http://t.co/q9q7Jj0s26",http://t.co/tsIQhHRnwP,5661,5636,127,2015-01-09 19:15:50,131,529,,,true,false,en,http://pbs.twimg.com/profile_images/618194716304130048/NFxM7gqR_normal.png,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
995193054,Rep. Suzan DelBene,RepDelBene,"",U.S. Congresswoman representing Washington's 1st Congressional district,http://t.co/qnvcd0Kg,6616,665,342,2012-12-07 14:40:48,273,1789,-25200,Pacific Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/378800000105677281/e4862c4d6f2479ed0f7a03a75222b4a3_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
33655490,Dennis Ross,RepDennisRoss,Central Florida and Tampa Bay,"Husband, Father, and Conservative Republican Congressman serving #FL15 Hillsborough and Polk Counties. http://t.co/IXwSnVOJw5",http://t.co/1myTWbCAnr,8757,1270,738,2009-04-20 20:43:13,24,11831,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/565293274286391296/nj0JwWgR_normal.jpeg,http://pbs.twimg.com/profile_background_images/790052657/d2a55375f1ac6b5185d2eb06e1915bb0.jpeg,FFFFFF,3B94D9
1068499286,Denny Heck,RepDennyHeck,"South Puget Sound, WA","Proudly representing #WA10 in U.S. Congress. Husband, dad, @GonzagaBulldogs fan & @Seahawks #12thMan. Advocate for veterans, family-wage jobs & economic growth.",http://t.co/GdaqBMIimV,3459,909,258,2013-01-07 14:55:36,303,1722,-10800,Atlantic Time (Canada),true,false,en,http://pbs.twimg.com/profile_images/603584814885818369/Ut-OXWMg_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
1058917562,Rep. Derek Kilmer,RepDerekKilmer,"",Representing Washington's 6th District in the House of Representatives           FB: https://t.co/byKNKNH1UP,http://t.co/Gxq1ZBnp,4922,114,321,2013-01-03 22:15:02,69,906,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/3061515311/fbcaf3a229791fc9d7e1de0a5198a2fb_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
1058807868,Ron DeSantis,RepDeSantis,"",The Official Twitter account for Congressman DeSantis. Proudly representing Florida's 6th District. Stay connected through Facebook at http://t.co/WKpKHHXK!,http://t.co/4sM6hwE6,6694,1431,483,2013-01-03 21:20:17,30,1524,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/3117010951/c752457942317fd0ba6f44dbe722964a_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,B31616,0084B4
2968007206,Mark DeSaulnier,RepDeSaulnier,"Concord, CA ",Honored to represent California's 11th Congressional District. Serving on the House Education and Workforce and Oversight and Government Reform Committees.,https://t.co/pa3PJQ8V5B,893,197,65,2015-01-08 15:32:13,27,252,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/623580702848778246/P-ObqZ-b_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,000000,3B94D9
28599820,Rep. Diana DeGette,RepDianaDeGette,"Denver, CO","Member of Congress, Colorado's 1st Congressional District. Chief Deputy Whip & member of Energy and Commerce Committee.",http://t.co/ADHTXH6MGD,14516,11543,962,2009-04-03 16:41:06,69,1763,-21600,Mountain Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/461207675305345024/1TC0Se2m_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000181612133/ke7mAF2Q.jpeg,B2DFDA,93A644
110545675,Diane Black,RepDianeBlack,"","Representing Tennessee's 6th Congressional District; 
nurse, small business owner and member of @WaysandMeansGOP & Budget Committee",http://t.co/gZ7oGBeE9o,11183,1519,780,2010-02-01 22:58:22,61,3493,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/570663647978856448/PVDXUors_normal.jpeg,http://pbs.twimg.com/profile_background_images/452166580227420162/LKXhLQGz.jpeg,FFFFFF,073763
122174004,Dina Titus,repdinatitus,"Las Vegas, NV",Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. http://t.co/NhRF3LaX,http://t.co/1oDul20SlW,6983,1683,430,2010-03-11 21:05:31,2980,3715,-28800,Alaska,true,false,en,http://pbs.twimg.com/profile_images/378800000503681122/9b2aca4bb8d39f87da7f8565af75cc86_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
584012853,Rep. Doug Lamborn,RepDLamborn,Colorado Springs,Republican Congressman for Colorado's 5th Congressional District. For regular email updates visit: https://t.co/pMJai4eGQ6,http://t.co/aqwcNYRb0a,4533,711,401,2012-05-18 16:01:17,0,2090,,,true,false,en,http://pbs.twimg.com/profile_images/3564839448/9ac5c90e0019b4a4aeb0c49952b28006_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
245408102,Rep. Robert J. Dold,RepDold,Illinois Tenth District,Proudly representing the 10th District of Illinois. Follow me on Facebook & Instagram: http://t.co/gVIVqbqKAK | http://t.co/WKM99TR6ih,https://t.co/wKKTbTaa4I,3544,313,319,2011-01-31 16:44:15,0,1381,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/590218331409489920/81jqZ01q_normal.jpg,http://pbs.twimg.com/profile_background_images/214880622/twitter_background_fixed.png,C0DEED,0084B4
1155335864,Donald Payne Jr.,RepDonaldPayne,www.facebook.com/DonaldPayneJr,"Proudly serving New Jersey's 10th Congressional District; Ranking Member Homeland Security Subcommittee on Emergency Preparedness, Response, and Communications",http://t.co/X7zH0MlBcS,2982,690,254,2013-02-06 22:52:35,48,1963,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/378800000568364854/2b1f71f97532abaf9750e3114879c077_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
2962868158,Rep. Don Beyer,RepDonBeyer,Northern Virginia & DC,Proudly representing Virginia's 8th District in Congress.,http://t.co/GLUWQ3oyIM,1810,366,101,2015-01-05 22:09:04,452,764,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/577535027774300161/eGmbRofP_normal.jpeg,http://pbs.twimg.com/profile_background_images/577536907992678401/d_eOEeKx.jpeg,3B94D9,3B94D9
82649553,Rep Donna F Edwards,repdonnaedwards,"Washington, D.C. ",Congresswoman representing Maryland's 4th Congressional District,,17984,542,988,2009-10-15 16:04:37,268,3276,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/481867378717122562/s8FlVFBV_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
37007274,Rep. Don Young,repdonyoung,"Ft. Yukon, AK","Merchant Marine, Teacher, State Rep, State Senator and finally Congressman for all Alaska for the last 40 years.",http://t.co/6pJmtT9wTN,8940,628,832,2009-05-01 18:31:38,1,1020,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/428103800/DY_Official_photo3_normal.JPG,http://pbs.twimg.com/profile_background_images/76444403/DYtwitter2.jpg,C0DEED,0084B4
1060487274,Doug Collins,RepDougCollins,"Gainesville, Georgia","Working for Georgia's 9th Congressional District. Find me @HouseJudiciary when in session, beautiful #GA09 all other times.",http://t.co/puX4lAK5i5,4105,772,310,2013-01-04 13:43:55,196,1930,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/441354935452438528/U0f-n0Iv_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000099236607/4900f793dc011d388d3edef8c71d50f9.jpeg,C0DEED,0084B4
1058520120,Tammy Duckworth,RepDuckworth,"","Official Twitter account for Tammy Duckworth's congressional office. Posts by staff unless signed - TD. For more information, visit",http://t.co/P41iF0yw,10481,8292,511,2013-01-03 18:59:33,72,1298,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/3061388097/81482e05779aa0b099d86ebb83df18c3_normal.jpeg,http://pbs.twimg.com/profile_background_images/446026993046257664/-_wxXQDm.png,C0DEED,0084B4
